thread_id,iteration,period_ns,scheduled_ns,actual_ns,jitter_ns,work_ns,deadline_missed
1,40,10000000,2314535392693,2314548152302,12759609,1001461,1
1,41,10000000,2314545392693,2314549239805,3847112,1000586,0
1,42,10000000,2314555392693,2314557009697,1617004,1001002,0
1,43,10000000,2314565392693,2314565531759,139066,1000002,0
1,44,10000000,2314575392693,2314576956243,1563550,1000960,0
1,45,10000000,2314585392693,2314585572429,179736,1001419,0
1,46,10000000,2314595392693,2314597221373,1828680,1001252,0
1,47,10000000,2314605392693,2314605585392,192699,1001377,0
1,48,10000000,2314615392693,2314616972793,1580100,1001003,0
1,49,10000000,2314625392693,2314625576646,183953,1000002,0
1,50,10000000,2314635392693,2314644349022,8956329,1001169,0
1,51,10000000,2314645392693,2314648190406,2797713,1000669,0
1,52,10000000,2314655392693,2314656945468,1552775,1001002,0
1,53,10000000,2314665392693,2314665677821,285128,1001419,0
1,54,10000000,2314675392693,2314676990097,1597404,1001044,0
1,55,10000000,2314685392693,2314685565200,172507,1001378,0
1,56,10000000,2314695392693,2314696974726,1582033,1001128,0
1,57,10000000,2314705392693,2314705581079,188386,1000669,0
1,58,10000000,2314715392693,2314717003397,1610704,1001043,0
1,59,10000000,2314725392693,2314725564791,172098,1001419,0
1,60,10000000,2314735392693,2314744343209,8950516,1001086,0
1,61,10000000,2314745392693,2314748228385,2835692,1000794,0
1,62,10000000,2314755392693,2314756992572,1599879,1001002,0
1,63,10000000,2314765392693,2314765557175,164482,1001460,0
1,64,10000000,2314775392693,2314777005451,1612758,1001044,0
1,65,10000000,2314785392693,2314785561887,169194,1000002,0
1,66,10000000,2314795392693,2314796940371,1547678,1001002,0
1,67,10000000,2314805392693,2314805522808,130115,1000086,0
1,68,10000000,2314815392693,2314816947126,1554433,1001002,0
1,69,10000000,2314825392693,2314825526979,134286,1001461,0
1,70,10000000,2314835392693,2314848252822,12860129,1000336,1
1,71,10000000,2314845392693,2314849306825,3914132,1000419,0
1,72,10000000,2314855392693,2314856920384,1527691,1000794,0
1,73,10000000,2314865392693,2314865537403,144710,1000252,0
1,74,10000000,2314875392693,2314876999846,1607153,7265767,0
1,75,10000000,2314885392693,2314885565658,172965,1000044,0
1,76,10000000,2314895392693,2314897006184,1613491,1000960,0
1,77,10000000,2314905392693,2314905570912,178219,1001461,0
1,78,10000000,2314915392693,2314916977521,1584828,1000961,0
1,79,10000000,2314925392693,2314925562041,169348,1001002,0
1,80,10000000,2314935392693,2314944365417,8972724,1000669,0
1,81,10000000,2314945392693,2314945485836,93143,1000794,0
1,82,10000000,2314955392693,2314956954071,1561378,1001002,0
1,83,10000000,2314965392693,2314965528924,136231,1001461,0
1,84,10000000,2314975392693,2314976990909,1598216,1001003,0
1,85,10000000,2314985392693,2314985578387,185694,1001461,0
1,86,10000000,2314995392693,2314996981746,1589053,1001002,0
1,87,10000000,2315005392693,2315005564432,171739,1001086,0
1,88,10000000,2315015392693,2315016983833,1591140,1000711,0
1,89,10000000,2315025392693,2315025545728,153035,1000336,0
1,90,10000000,2315035392693,2315044188646,8795953,1000169,0
1,91,10000000,2315045392693,2315052134331,6741638,1000960,0
1,92,10000000,2315055392693,2315056955800,1563107,1000502,0
1,93,10000000,2315065392693,2315065556195,163502,1000544,0
1,94,10000000,2315075392693,2315077017721,1625028,1000169,0
1,95,10000000,2315085392693,2315085566782,174089,1000586,0
1,96,10000000,2315095392693,2315097006558,1613865,1000085,0
1,97,10000000,2315105392693,2315105571495,178802,1001377,0
1,98,10000000,2315115392693,2315116999604,1606911,1000086,0
1,99,10000000,2315125392693,2315125776707,384014,1000586,0
1,100,10000000,2315135392693,2315144336667,8943974,1001253,0
1,101,10000000,2315145392693,2315147170423,1777730,1006544,0
1,102,10000000,2315155392693,2315156995654,1602961,1000627,0
1,103,10000000,2315165392693,2315165569215,176522,1000544,0
1,104,10000000,2315175392693,2315176960116,1567423,1000252,0
1,105,10000000,2315185392693,2315185528553,135860,1000794,0
1,106,10000000,2315195392693,2315196945537,1552844,1001461,0
1,107,10000000,2315205392693,2315205532057,139364,1000919,0
1,108,10000000,2315215392693,2315216986791,1594098,1000669,0
1,109,10000000,2315225392693,2315225582561,189868,1001086,0
1,110,10000000,2315235392693,2315244268645,8875952,1000335,0
1,111,10000000,2315245392693,2315247138860,1746167,1001127,0
1,112,10000000,2315255392693,2315256985508,1592815,1000627,0
1,113,10000000,2315265392693,2315265563694,171001,1001461,0
1,114,10000000,2315275392693,2315277004054,1611361,1000169,0
1,115,10000000,2315285392693,2315285577115,184422,1001169,0
1,116,10000000,2315295392693,2315296988808,1596115,1000627,0
1,117,10000000,2315305392693,2315305563411,170718,1001127,0
1,118,10000000,2315315392693,2315317012020,1619327,1000669,0
1,119,10000000,2315325392693,2315325552123,159430,1000044,0
1,120,10000000,2315335392693,2315343888707,8496014,1000211,0
1,121,10000000,2315345392693,2315348277175,2884482,1000877,0
1,122,10000000,2315355392693,2315357117987,1725294,1000627,0
1,123,10000000,2315365392693,2315365580756,188063,1000586,0
1,124,10000000,2315375392693,2315376990991,1598298,1000669,0
1,125,10000000,2315385392693,2315385571802,179109,1001127,0
1,126,10000000,2315395392693,2315396996745,1604052,1000627,0
1,127,10000000,2315405392693,2315405557098,164405,1001127,0
1,128,10000000,2315415392693,2315417001249,1608556,1000627,0
1,129,10000000,2315425392693,2315425556269,163576,1001044,0
1,130,10000000,2315435392693,2315443152059,7759366,3080382,1
1,131,10000000,2315445392693,2315448948697,3556004,1000585,0
1,132,10000000,2315455392693,2315456943424,1550731,1000128,0
1,133,10000000,2315465392693,2315465582235,189542,1001128,0
1,134,10000000,2315475392693,2315476964136,1571443,1000127,0
1,135,10000000,2315485392693,2315485543739,151046,1001044,0
1,136,10000000,2315495392693,2315496974599,1581906,1000627,0
1,137,10000000,2315505392693,2315505551952,159259,1001044,0
1,138,10000000,2315515392693,2315517014478,1621785,1000085,0
1,139,10000000,2315525392693,2315525538164,145471,1000044,0
1,140,10000000,2315535392693,2315548194591,12801898,1001044,1
2,1,20000000,2314154734108,2314154934779,200671,2000879,0
2,2,20000000,2314174734108,2314174954575,220467,2000797,0
2,3,20000000,2314194734108,2314194955662,221554,2001171,0
2,4,20000000,2314214734108,2314214921250,187142,2000171,0
2,5,20000000,2314234734108,2314236159881,1425773,2001046,0
2,6,20000000,2314254734108,2314254954549,220441,2001254,0
2,7,20000000,2314274734108,2314274959428,225320,2000379,0
2,8,20000000,2314294734108,2314294932307,198199,2000046,0
2,9,20000000,2314314734108,2314314952020,217912,2000671,0
2,10,20000000,2314334734108,2314336167193,1433085,2000796,0
2,11,20000000,2314354734108,2314354934736,200628,2000796,0
2,12,20000000,2314374734108,2314374895198,161090,2000838,0
2,13,20000000,2314394734108,2314394966661,232553,2000588,0
2,14,20000000,2314414734108,2314414957581,223473,2000671,0
2,15,20000000,2314434734108,2314436095171,1361063,2000796,0
2,16,20000000,2314454734108,2314454952172,218064,2001088,0
2,17,20000000,2314474734108,2314474948343,214235,2000630,0
2,18,20000000,2314494734108,2314494939930,205822,2000130,0
2,19,20000000,2314514734108,2314514914768,180660,2000755,0
2,20,20000000,2314534734108,2314536280483,1546375,2000004,0
2,21,20000000,2314554734108,2314554957943,223835,2000505,0
2,22,20000000,2314574734108,2314574908822,174714,2000713,0
2,23,20000000,2314594734108,2314595172826,438718,2001255,0
2,24,20000000,2314614734108,2314614921122,187014,2001046,0
2,25,20000000,2314634734108,2314636140670,1406562,2000005,0
2,26,20000000,2314654734108,2314654896046,161938,2000379,0
2,27,20000000,2314674734108,2314674935551,201443,2001004,0
2,28,20000000,2314694734108,2314694927596,193488,2001047,0
2,29,20000000,2314714734108,2314714951600,217492,2000172,0
2,30,20000000,2314734734108,2314736200857,1466749,2000213,0
2,31,20000000,2314754734108,2314754949025,214917,2000547,0
2,32,20000000,2314774734108,2314774957821,223713,2000921,0
2,33,20000000,2314794734108,2314794894700,160592,2000713,0
2,34,20000000,2314814734108,2314814898079,163971,2000129,0
2,35,20000000,2314834734108,2314836107628,1373520,4161051,0
2,36,20000000,2314854734108,2314854882462,148354,2000504,0
2,37,20000000,2314874734108,2314874943633,209525,2000088,0
2,38,20000000,2314894734108,2314894957012,222904,2001421,0
2,39,20000000,2314914734108,2314914931600,197492,2000463,0
2,40,20000000,2314934734108,2314936152023,1417915,2000005,0
2,41,20000000,2314954734108,2314954903025,168917,2000254,0
2,42,20000000,2314974734108,2314974942612,208504,2001296,0
2,43,20000000,2314994734108,2314994929533,195425,2000421,0
2,44,20000000,2315014734108,2315014928162,194054,2001213,0
2,45,20000000,2315034734108,2315036134127,1400019,2001171,0
2,46,20000000,2315054734108,2315054910754,176646,2001171,0
2,47,20000000,2315074734108,2315074963466,229358,2001421,0
2,48,20000000,2315094734108,2315094949137,215029,2001462,0
2,49,20000000,2315114734108,2315114941141,207033,2000422,0
2,50,20000000,2315134734108,2315136115231,1381123,2000796,0
2,51,20000000,2315154734108,2315154948649,214541,2000046,0
2,52,20000000,2315174734108,2315174911778,177670,2000171,0
2,53,20000000,2315194734108,2315194895116,161008,2000088,0
2,54,20000000,2315214734108,2315214942203,208095,2000547,0
2,55,20000000,2315234734108,2315236163377,1429269,2001046,0
2,56,20000000,2315254734108,2315254933170,199062,2000755,0
2,57,20000000,2315274734108,2315274950716,216608,2000380,0
2,58,20000000,2315294734108,2315294940678,206570,2000047,0
2,59,20000000,2315314734108,2315314963765,229657,2000047,0
2,60,20000000,2315334734108,2315336090730,1356622,2000838,0
2,61,20000000,2315354734108,2315355069524,335416,2001087,0
2,62,20000000,2315374734108,2315374944694,210586,2000254,0
2,63,20000000,2315394734108,2315394950740,216632,2000046,0
2,64,20000000,2315414734108,2315414946411,212303,2000546,0
2,65,20000000,2315434734108,2315435621125,887017,2000754,0
2,66,20000000,2315454734108,2315454894961,160853,2000130,0
2,67,20000000,2315474734108,2315474912881,178773,2001296,0
2,68,20000000,2315494734108,2315494922552,188444,2000463,0
2,69,20000000,2315514734108,2315514963681,229573,2000838,0
2,70,20000000,2315534734108,2315535489895,755787,2001046,0
2,71,20000000,2315554734108,2315554893231,159123,2000838,0
3,1,100000000,2314234052982,2314234268085,215103,11094651,0
3,2,100000000,2314334052982,2314334267397,214415,11059817,0
3,3,100000000,2314434052982,2314434253417,200435,11137067,0
3,4,100000000,2314534052982,2314534250104,197122,23782013,0
3,5,100000000,2314634052982,2314634253541,200559,11129567,0
3,6,100000000,2314734052982,2314734273103,220121,11098484,0
3,7,100000000,2314834052982,2314834205998,153016,16128037,0
3,8,100000000,2314934052982,2314934329269,276287,11070776,0
3,9,100000000,2315034052982,2315034215790,162808,10995441,0
3,10,100000000,2315134052982,2315134254102,201120,11124025,0
3,11,100000000,2315234052982,2315234266247,213265,11033359,0
3,12,100000000,2315334052982,2315334199893,146911,10714858,0
3,13,100000000,2315434052982,2315434246830,193848,11940777,0
3,14,100000000,2315534052982,2315534262351,209369,17977083,0
3,15,100000000,2315634052982,2315634274164,221182,13892281,0
